fecha,precipitacion
20170801,0.0
20170802,0.0
20170803,0.0
20170804,0.0
20170805,0.0
20170806,0.0
20170807,0.0
20170808,0.0
20170809,0.0
20170810,0.0
20170811,0.0
20170812,0.0
20170813,0.0
20170814,0.0
20170815,0.0
20170816,0.0
20170817,0.0
20170818,0.0
20170819,0.0
20170820,0.0
20170821,0.0
20170822,0.0
20170823,0.0
20170824,0.0
20170825,0.0
20170826,0.0
20170827,0.0
20170828,0.0
20170829,0.0
20170830,0.0
20170831,0.0
20170901,0.0
20170902,0.0
20170903,0.0
20170904,0.0
20170905,0.0
20170906,0.0
20170907,0.0
20170908,0.0
20170909,0.0
20170910,0.0
20170911,0.0
20170912,0.0
20170913,0.0
20170914,0.0
20170915,2.0
20170916,0.0
20170917,0.0
20170918,0.0
20170919,0.0
20170920,0.0
20170921,0.0
20170922,2.2
20170923,0.0
20170924,0.0
20170925,0.0
20170926,0.0
20170927,0.0
20170928,0.0
20170929,0.0
20170930,0.0
20171001,0.0
20171002,0.0
20171003,0.0
20171004,0.0
20171005,0.0
20171006,0.0
20171007,0.0
20171008,0.0
20171009,0.0
20171010,0.0
20171011,0.0
20171012,0.0
20171013,0.0
20171014,0.0
20171015,0.0
20171016,0.0
20171017,0.2
20171018,4.8
20171019,0.0
20171020,0.0
20171021,0.0
20171022,0.0
20171023,0.0
20171024,0.0
20171025,0.0
20171026,0.0
20171027,0.0
20171028,0.0
20171029,0.0
20171030,0.0
20171031,0.0
20171101,0.0
20171102,0.0
20171103,0.0
20171104,6.2
20171105,0.0
20171106,0.0
20171107,0.0
20171108,0.0
20171109,0.0
20171110,0.0
20171111,0.0
20171112,0.0
20171113,0.0
20171114,0.0
20171115,0.0
20171116,0.0
20171117,0.0
20171118,0.0
20171119,0.0
20171120,0.0
20171121,0.0
20171122,0.0
20171123,0.0
20171124,0.0
20171125,0.0
20171126,0.0
20171127,0.0
20171128,0.0
20171129,0.0
20171130,0.0
20171201,1.8
20171202,0.0
20171203,0.0
20171204,0.0
20171205,0.0
20171206,0.0
20171207,0.0
20171208,0.0
20171209,0.0
20171210,0.4
20171211,0.8
20171212,0.0
20171213,0.0
20171214,0.0
20171215,3.2
20171216,0.0
20171217,0.0
20171218,0.0
20171219,0.0
20171220,0.0
20171221,0.0
20171222,0.0
20171223,0.0
20171224,0.0
20171225,0.0
20171226,0.2
20171227,1.2
20171228,0.0
20171229,0.2
20171230,0.0
20171231,0.0
20180101,0.0
20180102,0.4
20180103,0.0
20180104,0.0
20180105,0.0
20180106,29.4
20180107,2.2
20180108,0.0
20180109,0.6
20180110,0.2
20180111,0.0
20180112,0.0
20180113,8.4
20180114,3.2
20180115,0.0
20180116,0.0
20180117,0.0
20180118,0.0
20180119,0.0
20180120,0.0
20180121,0.0
20180122,0.0
20180123,0.0
20180124,0.0
20180125,6.6
20180126,0.8
20180127,0.0
20180128,0.0
20180129,0.0
20180130,0.0
20180131,0.0
20180201,0.0
20180202,0.0
20180203,0.2
20180204,4.8
20180205,6.6
20180206,1.0
20180207,0.0
20180208,0.0
20180209,0.0
20180210,0.0
20180211,0.4
20180212,0.0
20180213,0.0
20180214,1.2
20180215,0.0
20180216,0.2
20180217,0.0
20180218,0.0
20180219,0.0
20180220,0.0
20180221,0.0
20180222,0.0
20180223,0.0
20180224,0.0
20180225,0.0
20180226,0.0
20180227,0.0
20180228,14.0
20180301,0.8
20180302,2.2
20180303,0.0
20180304,0.0
20180305,9.6
20180306,0.6
20180307,0.0
20180308,0.0
20180309,1.4
20180310,5.4
20180311,0.0
20180312,0.0
20180313,0.8
20180314,3.2
20180315,0.6
20180316,0.0
20180317,0.2
20180318,0.0
20180319,1.2
20180320,0.0
20180321,0.0
20180322,0.0
20180323,0.2
20180324,6.2
20180325,0.0
20180326,0.0
20180327,0.0
20180328,0.0
20180329,0.0
20180330,0.0
20180331,0.0
20180401,0.0
20180402,0.0
20180403,0.0
20180404,0.0
20180405,0.0
20180406,1.0
20180407,21.6
20180408,13.6
20180409,0.2
20180410,8.0
20180411,57.4
20180412,0.0
20180413,3.8
20180414,0.0
20180415,0.0
20180416,7.4
20180417,0.0
20180418,0.0
20180419,0.0
20180420,0.0
20180421,0.0
20180422,0.0
20180423,0.0
20180424,0.0
20180425,0.0
20180426,0.0
20180427,0.8
20180428,0.0
20180429,0.4
20180430,0.0
20180501,0.0
20180502,0.0
20180503,0.0
20180504,0.0
20180505,0.0
20180506,0.0
20180507,0.2
20180508,0.0
20180509,0.0
20180510,0.0
20180511,0.0
20180512,0.0
20180513,0.0
20180514,0.0
20180515,0.0
20180516,0.0
20180517,0.0
20180518,1.0
20180519,11.0
20180520,0.0
20180521,0.0
20180522,0.0
20180523,2.2
20180524,0.2
20180525,1.0
20180526,39.2
20180527,0.2
20180528,17.0
20180529,0.0
20180530,1.2
20180531,0.8
20180601,0.4
20180602,2.0
20180603,0.0
20180604,0.0
20180605,0.0
20180606,11.0
20180607,0.0
20180608,0.0
20180609,7.2
20180610,0.8
20180611,0.0
20180612,0.0
20180613,0.0
20180614,0.0
20180615,0.0
20180616,0.0
20180617,0.0
20180618,0.0
20180619,0.0
20180620,0.0
20180621,0.0
20180622,0.0
20180623,0.0
20180624,0.0
20180625,0.0
20180626,0.0
20180627,0.0
20180628,0.0
20180629,0.4
20180630,0.0
20180701,14.8
20180702,0.0
20180703,0.0
20180704,0.0
20180705,0.0
20180706,0.0
20180707,0.0
20180708,0.0
20180709,8.0
20180710,0.0
20180711,20.2
20180712,0.2
20180713,0.0
20180714,0.0
20180715,0.0
20180716,0.0
20180717,0.0
20180718,0.0
20180719,0.0
20180720,0.0
20180721,0.0
20180722,0.0
20180723,0.0
20180724,0.0
20180725,0.0
20180726,0.0
20180727,0.0
20180728,0.0
20180729,0.0
20180730,0.0
20180731,0.0
20180801,0.0
20180802,0.0
20180803,0.0
20180804,0.0
20180805,0.0
20180806,0.0
20180807,1.6
20180808,1.6
20180809,0.0
20180810,0.0
20180811,0.0
20180812,7.4
20180813,0.0
20180814,0.0
20180815,0.0
20180816,6.8
20180817,8.4
20180818,0.0
20180819,0.0
20180820,0.0
20180821,0.0
20180822,0.0
20180823,0.0
20180824,0.0
20180825,0.0
20180826,0.0
20180827,0.0
20180828,13.0
20180829,0.0
20180830,0.0
20180831,0.0
20180901,0.0
20180902,0.0
20180903,0.0
20180904,0.4
20180905,2.2
20180906,0.0
20180907,0.0
20180908,0.0
20180909,0.0
20180910,0.0
20180911,0.0
20180912,3.2
20180913,0.0
20180914,0.0
20180915,0.0
20180916,0.0
20180917,0.0
20180918,0.0
20180919,0.0
20180920,0.0
20180921,0.0
20180922,0.0
20180923,0.0
20180924,0.0
20180925,0.0
20180926,0.0
20180927,0.0
20180928,0.0
20180929,0.0
20180930,0.0
20181001,0.0
20181002,0.0
20181003,0.0
20181004,0.0
20181005,0.0
20181006,0.0
20181007,0.2
20181008,0.0
20181009,0.0
20181010,0.6
20181011,0.0
20181012,0.0
20181013,0.0
20181014,10.2
20181015,0.2
20181016,0.0
20181017,0.0
20181018,4.8
20181019,13.6
20181020,1.8
20181021,0.0
20181022,0.0
20181023,0.0
20181024,0.0
20181025,0.0
20181026,0.0
20181027,1.0
20181028,0.0
20181029,0.0
20181030,1.4
20181031,30.4
20181101,0.0
20181102,3.8
20181103,0.0
20181104,0.0
20181105,0.0
20181106,0.2
20181107,0.0
20181108,0.8
20181109,0.2
20181110,0.2
20181111,0.0
20181112,0.0
20181113,0.0
20181114,0.0
20181115,0.0
20181116,0.0
20181117,0.0
20181118,3.0
20181119,0.0
20181120,3.4
20181121,0.0
20181122,0.0
20181123,0.6
20181124,0.0
20181125,1.4
20181126,6.8
20181127,0.0
20181128,0.0
20181129,0.0
20181130,1.2
20181201,0.0
20181202,0.0
20181203,0.0
20181204,0.0
20181205,0.0
20181206,0.0
20181207,0.0
